,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,testAddCountryWithSequenceGenerator.0,throws.0,Exception.0,CountryWithSequence.0,country1.0,=.0,new.0,CountryWithSequence.1,country1.1,setCountryId.0,"""KR"".0",country1.2,setCountryName.0,"""Korea"".0",Integer.0,countryCode.0,=.1,Integer.1,session.0,save.0,country1.3,assertEquals.0,"""fail to generate a new countryCode."".100",0.0,countryCode.1,intValue.0,assertNotNull.0,"""fail to add a new country with sequence generator. "".101",countryCode.2,prewritten,accurate,missing,unnecessary,readable,code
0,136,testAddCountryWithSequenceGenerator,1046788,1208448423419,16962826169,1,1,"(0.20753665268421173, 0.2811388373374939)","(0.208653524518013, 0.3183998465538025)",1,1,2.57830810546875,2.5982208251953125,Fixation,POINT (0.2080950886011124 0.2997693419456482),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448431752,16962834502,1,1,"(0.20398226380348206, 0.27904847264289856)","(0.21099545061588287, 0.31782418489456177)",1,1,2.5849609375,2.58245849609375,Fixation,POINT (0.2074888572096825 0.2984363287687302),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448440085,16962842835,1,1,"(0.2066371887922287, 0.28273311257362366)","(0.209445983171463, 0.315459281206131)",1,1,2.5875396728515625,2.60992431640625,Fixation,POINT (0.2080415859818459 0.2990961968898773),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448448422,16962851172,1,1,"(0.2054843306541443, 0.284068763256073)","(0.2087591141462326, 0.31672853231430054)",1,1,2.590072631835937,2.588775634765625,Fixation,POINT (0.2071217224001884 0.3003986477851868),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448456755,16962859505,1,1,"(0.2005356252193451, 0.2782503068447113)","(0.20696942508220673, 0.3188631236553192)",1,1,2.559677124023437,2.60125732421875,Fixation,POINT (0.2037525251507759 0.2985567152500153),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448465088,16962867838,1,1,"(0.20412583649158478, 0.2920662462711334)","(0.20564886927604675, 0.31870684027671814)",1,1,2.585662841796875,2.6119537353515625,Fixation,POINT (0.2048873528838158 0.3053865432739258),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448473422,16962876172,1,1,"(0.20502397418022156, 0.28572171926498413)","(0.20581446588039398, 0.31927016377449036)",1,1,2.583587646484375,2.5792999267578125,Fixation,POINT (0.2054192200303078 0.3024959415197372),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448481755,16962884505,1,1,"(0.2044130265712738, 0.28087854385375977)","(0.20407067239284515, 0.3170059621334076)",1,1,2.5768280029296875,2.5985107421875,Fixation,POINT (0.2042418494820595 0.2989422529935837),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448490088,16962892838,1,1,"(0.20369654893875122, 0.287293016910553)","(0.20187826454639435, 0.325899600982666)",1,1,2.5982666015625,2.5949859619140625,Fixation,POINT (0.2027874067425728 0.3065963089466095),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448498422,16962901172,1,1,"(0.19803494215011597, 0.28157323598861694)","(0.20162111520767212, 0.31931427121162415)",1,1,2.579345703125,2.601959228515625,Fixation,POINT (0.199828028678894 0.3004437536001205),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448506755,16962909505,1,1,"(0.20094949007034302, 0.2907744348049164)","(0.20615451037883759, 0.32192447781562805)",1,1,2.59796142578125,2.5911865234375,Fixation,POINT (0.2035520002245903 0.3063494563102722),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448515088,16962917838,1,1,"(0.2026655673980713, 0.2881074547767639)","(0.20127378404140472, 0.31788334250450134)",1,1,2.5933380126953125,2.61236572265625,Fixation,POINT (0.201969675719738 0.3029953986406326),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448523422,16962926172,1,1,"(0.20338250696659088, 0.2765601873397827)","(0.20542441308498383, 0.3182186782360077)",1,1,2.5926513671875,2.6056060791015625,Fixation,POINT (0.2044034600257874 0.2973894327878952),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448531755,16962934505,1,1,"(0.20695677399635315, 0.2818870544433594)","(0.21125352382659912, 0.32247480750083923)",1,1,2.6125946044921875,2.613922119140625,Fixation,POINT (0.2091051489114761 0.3021809309720993),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448540088,16962942838,1,1,"(0.20468005537986755, 0.2843204736709595)","(0.2065913826227188, 0.3213285207748413)",1,1,2.59210205078125,2.6121063232421875,Fixation,POINT (0.2056357190012932 0.3028244972229004),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448565088,16962967838,1,1,"(0.12908388674259186, 0.2677302956581116)","(0.14011019468307495, 0.2978825867176056)",1,1,2.5644073486328125,2.583404541015625,Fixation,POINT (0.1345970407128334 0.2828064411878586),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208448573422,16962976172,1,1,"(0.1351003497838974, 0.26603713631629944)","(0.14627335965633392, 0.2996903955936432)",1,1,2.56207275390625,2.584930419921875,Fixation,POINT (0.1406868547201157 0.2828637659549713),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448581760,16962984510,1,1,"(0.13095831871032715, 0.2583584189414978)","(0.1480979323387146, 0.30184030532836914)",1,1,2.5635986328125,2.587249755859375,Fixation,POINT (0.1395281255245209 0.2800993621349335),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448590094,16962992843,1,1,"(0.13190878927707672, 0.265849769115448)","(0.143852099776268, 0.3054198920726776)",1,1,2.583602905273437,2.600814819335937,Fixation,POINT (0.1378804445266724 0.2856348305940628),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208448598428,16963001177,1,1,"(0.13138951361179352, 0.25994953513145447)","(0.14495672285556793, 0.2990659475326538)",1,1,2.5789031982421875,2.584625244140625,Fixation,POINT (0.1381731182336807 0.2795077413320541),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448606761,16963009510,1,1,"(0.13498075306415558, 0.260670930147171)","(0.14397485554218292, 0.29872041940689087)",1,1,2.5734100341796875,2.5677490234375,Fixation,POINT (0.1394778043031692 0.2796956747770309),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448615094,16963017843,1,1,"(0.13126800954341888, 0.2672986388206482)","(0.1437969207763672, 0.30173638463020325)",1,1,2.5758514404296875,2.578582763671875,Fixation,POINT (0.137532465159893 0.2845175117254257),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208448623428,16963026177,1,1,"(0.13290052115917206, 0.2671597898006439)","(0.1441095918416977, 0.2989327907562256)",1,1,2.576507568359375,2.591293334960937,Fixation,POINT (0.1385050565004349 0.2830462902784348),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448631761,16963034510,1,1,"(0.13146068155765533, 0.26066580414772034)","(0.14522065222263336, 0.30095845460891724)",1,1,2.5934295654296875,2.5926666259765625,Fixation,POINT (0.1383406668901444 0.2808121293783188),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448640094,16963042843,1,1,"(0.13498030602931976, 0.2611611485481262)","(0.1450798064470291, 0.2997305989265442)",1,1,2.595428466796875,2.5892333984375,Fixation,POINT (0.1400300562381744 0.2804458737373352),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448648428,16963051177,1,1,"(0.1345331370830536, 0.266355961561203)","(0.1387728601694107, 0.30329903960227966)",1,1,2.5782928466796875,2.59307861328125,Fixation,POINT (0.1366529986262322 0.2848275005817413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208448656761,16963059510,1,1,"(0.13305793702602386, 0.2603520154953003)","(0.13989625871181488, 0.3001132905483246)",1,1,2.5829315185546875,2.601425170898437,Fixation,POINT (0.1364770978689194 0.2802326530218124),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448665094,16963067843,1,1,"(0.13122428953647614, 0.26236480474472046)","(0.13539670407772064, 0.29427048563957214)",1,1,2.59014892578125,2.585693359375,Fixation,POINT (0.1333104968070984 0.2783176451921463),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208448673428,16963076177,1,1,"(0.13061054050922394, 0.25815898180007935)","(0.1347370147705078, 0.2982286214828491)",1,1,2.58587646484375,2.597503662109375,Fixation,POINT (0.1326737776398659 0.2781938016414642),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208448681761,16963084510,1,1,"(0.13667459785938263, 0.25858038663864136)","(0.1425243765115738, 0.297350138425827)",1,1,2.57708740234375,2.6156463623046875,Fixation,POINT (0.1395994871854782 0.2779652625322342),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448690094,16963092843,1,1,"(0.13304415345191956, 0.2692590057849884)","(0.1376367211341858, 0.3029458522796631)",1,1,2.5766754150390625,2.59576416015625,Fixation,POINT (0.1353404372930527 0.2861024290323257),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208448698428,16963101177,1,1,"(0.1352362334728241, 0.26434117555618286)","(0.1388164460659027, 0.3027552664279938)",1,1,2.6074676513671875,2.5978546142578125,Fixation,POINT (0.1370263397693634 0.2835482209920883),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208448706761,16963109510,1,1,"(0.13514301180839539, 0.25910407304763794)","(0.1388198733329773, 0.3070441782474518)",1,1,2.595977783203125,2.602874755859375,Fixation,POINT (0.1369814425706863 0.2830741256475449),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448715100,16963117849,1,1,"(0.13474658131599426, 0.26186656951904297)","(0.13767990469932556, 0.30384132266044617)",1,1,2.6112823486328125,2.605697631835937,Fixation,POINT (0.1362132430076599 0.2828539460897446),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208448723434,16963126183,1,1,"(0.13427792489528656, 0.26089996099472046)","(0.13677410781383514, 0.29794296622276306)",1,1,2.583602905273437,2.593719482421875,Fixation,POINT (0.1355260163545608 0.2794214636087418),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448731767,16963134516,1,1,"(0.1343909204006195, 0.2587577700614929)","(0.13394224643707275, 0.2976295053958893)",1,1,2.595947265625,2.6180419921875,Fixation,POINT (0.1341665834188461 0.2781936377286911),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448781767,16963184516,1,1,"(0.34089481830596924, 0.2868603467941284)","(0.3521786332130432, 0.3102760910987854)",1,1,2.6212921142578125,2.618072509765625,Fixation,POINT (0.3465367257595062 0.2985682189464569),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448790100,16963192849,1,1,"(0.345946341753006, 0.2880801260471344)","(0.3520514965057373, 0.319583922624588)",1,1,2.629013061523437,2.618270874023437,Fixation,POINT (0.3489989191293716 0.3038320243358612),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448798434,16963201183,1,1,"(0.34836673736572266, 0.2829086184501648)","(0.35347869992256165, 0.31076064705848694)",1,1,2.61383056640625,2.609619140625,Fixation,POINT (0.3509227186441422 0.2968346327543259),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448806767,16963209516,1,1,"(0.34703314304351807, 0.2803836762905121)","(0.3529289662837982, 0.3209957182407379)",1,1,2.616729736328125,2.6257781982421875,Fixation,POINT (0.3499810546636581 0.300689697265625),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448815100,16963217849,1,1,"(0.34717753529548645, 0.2836134731769562)","(0.3548522889614105, 0.31568706035614014)",1,1,2.6204986572265625,2.611846923828125,Fixation,POINT (0.3510149121284485 0.2996502667665482),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448823434,16963226183,1,1,"(0.3475588858127594, 0.29026296734809875)","(0.35317492485046387, 0.3191387355327606)",1,1,2.6398468017578125,2.6221466064453125,Fixation,POINT (0.3503669053316116 0.3047008514404297),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448831767,16963234516,1,1,"(0.3452877402305603, 0.28881967067718506)","(0.3555639386177063, 0.3186480700969696)",1,1,2.640380859375,2.6132354736328125,Fixation,POINT (0.3504258394241333 0.3037338703870773),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448840103,16963242852,1,1,"(0.34226348996162415, 0.27394911646842957)","(0.35313689708709717, 0.3174361288547516)",1,1,2.621322631835937,2.604034423828125,Fixation,POINT (0.3477001935243607 0.2956926226615906),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448848437,16963251186,1,1,"(0.33743926882743835, 0.27689191699028015)","(0.3500276803970337, 0.3142494261264801)",1,1,2.6044464111328125,2.624603271484375,Fixation,POINT (0.343733474612236 0.2955706715583801),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448856770,16963259519,1,1,"(0.34601229429244995, 0.2820679545402527)","(0.35057103633880615, 0.3089408278465271)",1,1,2.6323394775390625,2.608383178710937,Fixation,POINT (0.348291665315628 0.2955043911933899),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448865103,16963267852,1,1,"(0.34561824798583984, 0.27342450618743896)","(0.3485272228717804, 0.31543782353401184)",1,1,2.623870849609375,2.623397827148437,Fixation,POINT (0.3470727354288101 0.2944311648607254),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448873437,16963276186,1,1,"(0.3495936393737793, 0.2828511595726013)","(0.3494916558265686, 0.3138073682785034)",1,1,2.6094512939453125,2.606552124023437,Fixation,POINT (0.349542647600174 0.2983292639255524),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448881770,16963284519,1,1,"(0.33786800503730774, 0.2846771478652954)","(0.3493053913116455, 0.31700339913368225)",1,1,2.64697265625,2.619049072265625,Fixation,POINT (0.3435866981744766 0.3008402734994888),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208448931770,16963334519,1,1,"(0.036508213728666306, 0.27298396825790405)","(0.06029830873012543, 0.30421438813209534)",1,1,2.568206787109375,2.6336822509765625,Fixation,POINT (0.0484032612293959 0.2885991781949997),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208448940103,16963342852,1,1,"(0.04704635217785835, 0.25771161913871765)","(0.061450328677892685, 0.3002694547176361)",1,1,2.643341064453125,2.657562255859375,Fixation,POINT (0.0542483404278755 0.2789905369281769),,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208448948436,16963351185,1,1,"(0.03895372524857521, 0.26164114475250244)","(0.055072762072086334, 0.3059345483779907)",1,1,2.633407592773437,2.669219970703125,Fixation,POINT (0.0470132436603308 0.2837878465652466),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208448956770,16963359519,1,1,"(0.04046522453427315, 0.26274165511131287)","(0.05280325561761856, 0.3144393861293793)",1,1,2.617218017578125,2.65447998046875,Fixation,POINT (0.0466342400759459 0.2885905206203461),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208448965103,16963367852,1,1,"(0.04708857834339142, 0.26363489031791687)","(0.06044035777449608, 0.3123435378074646)",1,1,2.6077117919921875,2.643295288085937,Fixation,POINT (0.0537644680589438 0.2879892140626907),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208448973439,16963376188,1,1,"(0.053322337567806244, 0.26373323798179626)","(0.05534349009394646, 0.3119150996208191)",1,1,2.607391357421875,2.6522979736328125,Fixation,POINT (0.0543329138308764 0.2878241688013077),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208448981773,16963384522,1,1,"(0.047358669340610504, 0.2652037441730499)","(0.06359297782182693, 0.3135569989681244)",1,1,2.621063232421875,2.6435546875,Fixation,POINT (0.0554758235812187 0.2893803715705872),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208448990106,16963392855,1,1,"(0.04522247612476349, 0.26626163721084595)","(0.062335141003131866, 0.29929155111312866)",1,1,2.594390869140625,2.645751953125,Fixation,POINT (0.0537788085639477 0.2827765941619873),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208448998439,16963401188,1,1,"(0.050721656531095505, 0.26025518774986267)","(0.062455859035253525, 0.31529080867767334)",1,1,2.6138153076171875,2.654083251953125,Fixation,POINT (0.0565887577831745 0.287772998213768),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208449006773,16963409522,1,1,"(0.050786685198545456, 0.25998565554618835)","(0.066618911921978, 0.31685370206832886)",1,1,2.5996856689453125,2.6378173828125,Fixation,POINT (0.0587027985602617 0.2884196788072586),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208449015106,16963417855,1,1,"(0.05540906637907028, 0.2553975582122803)","(0.06124036759138107, 0.30987536907196045)",1,1,2.61505126953125,2.647308349609375,Fixation,POINT (0.0583247169852257 0.2826364636421204),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208449023439,16963426188,1,1,"(0.05812126770615578, 0.25916528701782227)","(0.059994980692863464, 0.3030713200569153)",1,1,2.6182098388671875,2.644866943359375,Fixation,POINT (0.0590581241995096 0.2811183035373688),,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208449031773,16963434522,1,1,"(0.0525531992316246, 0.2456962764263153)","(0.0588342547416687, 0.2978479862213135)",1,1,2.5989227294921875,2.63653564453125,Fixation,POINT (0.0556937269866466 0.2717721313238144),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208449040106,16963442855,1,1,"(0.04507249966263771, 0.25105610489845276)","(0.05820465832948685, 0.3012053966522217)",1,1,2.59649658203125,2.61688232421875,Fixation,POINT (0.0516385789960623 0.2761307507753372),,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208449048439,16963451188,1,1,"(0.04829920083284378, 0.2530229985713959)","(0.06140118092298508, 0.29997649788856506)",1,1,2.5920562744140625,2.629486083984375,Fixation,POINT (0.0548501908779144 0.2764997482299805),,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208449056773,16963459522,1,1,"(0.04802963137626648, 0.25427454710006714)","(0.06737066805362701, 0.3094833493232727)",1,1,2.60821533203125,2.6192626953125,Fixation,POINT (0.0577001497149468 0.2818789482116699),,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208449065107,16963467855,1,1,"(0.048953473567962646, 0.2535907030105591)","(0.06797913461923599, 0.30773013830184937)",1,1,2.6198272705078125,2.6171417236328125,Fixation,POINT (0.0584663040935993 0.2806604206562042),,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208449073440,16963476188,1,1,"(0.0476214662194252, 0.2558264136314392)","(0.06671538949012756, 0.31266090273857117)",1,1,2.6067047119140625,2.625701904296875,Fixation,POINT (0.0571684278547764 0.2842436581850052),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208449081774,16963484522,1,1,"(0.05073993280529976, 0.26369374990463257)","(0.06694357097148895, 0.3164035677909851)",1,1,2.5846099853515625,2.639190673828125,Fixation,POINT (0.0588417518883944 0.2900486588478088),,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208449090107,16963492855,1,1,"(0.056032292544841766, 0.2576362192630768)","(0.0690540224313736, 0.31123170256614685)",1,1,2.563385009765625,2.6155548095703125,Fixation,POINT (0.0625431574881077 0.2844339609146118),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
