,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,protected.0,void.0,tellAgain.0,final.0,QName.0,message.0,throws.0,RemoteException.0,final.1,AbstractCoordParticipantProxy.0,proxy.0,=.0,this.0,getParticipantProxy.0,if.0,State.0,MESSAGE_CANCEL.0,equals.0,message.1,proxy.1,cancelOperation.0,nan.0,else if.0,State.1,MESSAGE_COMPENSATE.0,equals.1,message.2,proxy.2,compensateOperation.0,nan.1,else if.1,State.2,MESSAGE_CLOSE.0,equals.2,message.3,proxy.3,closeOperation.0,nan.2,else if.2,State.3,MESSAGE_EXITED.0,equals.3,message.4,proxy.4,exitedOperation.0,nan.3,else if.3,State.4,MESSAGE_FAULTED.0,equals.4,message.5,proxy.5,faultedOperation.0,nan.4,else if.4,State.5,MESSAGE_GETSTATUS.0,equals.5,message.6,proxy.6,getStatusOperation.0,nan.5,else.0,throw.0,new.0,IllegalArgumentException.0,"""Sorry cannot tell a participant "".100",+.0,message.7,prewritten,accurate,missing,unnecessary,readable,code
0,136,tellAgain,18912425,1208080676865,16595080211,1,1,"(0.7879509329795837, 0.4920249879360199)","(0.79832524061203, 0.5131489038467407)",1,1,2.7850341796875,2.772216796875,Fixation,POINT (0.7931380867958069 0.5025869458913803),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080685198,16595088544,1,1,"(0.7898614406585693, 0.48469722270965576)","(0.7916578650474548, 0.5025781989097595)",1,1,2.76715087890625,2.7495880126953125,Fixation,POINT (0.7907596528530121 0.4936377108097076),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080693531,16595096877,1,1,"(0.7972967624664307, 0.4698629379272461)","(0.7928832173347473, 0.5052825808525085)",1,1,2.7669677734375,2.76171875,Fixation,POINT (0.795089989900589 0.4875727593898773),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080701865,16595105211,1,1,"(0.8007886409759521, 0.4697018563747406)","(0.7971083521842957, 0.49719828367233276)",1,1,2.777938842773437,2.781982421875,Fixation,POINT (0.7989484965801239 0.4834500700235367),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080710198,16595113544,1,1,"(0.8041000962257385, 0.4675251543521881)","(0.7971317172050476, 0.49874040484428406)",1,1,2.768157958984375,2.76922607421875,Fixation,POINT (0.8006159067153931 0.4831327795982361),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080718531,16595121877,1,1,"(0.8011997938156128, 0.48167839646339417)","(0.7925489544868469, 0.4990248680114746)",1,1,2.7831573486328125,2.7511444091796875,Fixation,POINT (0.7968743741512299 0.4903516322374344),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080726865,16595130211,1,1,"(0.8036240339279175, 0.4829055368900299)","(0.7928143739700317, 0.5032035708427429)",1,1,2.764755249023437,2.7669830322265625,Fixation,POINT (0.7982192039489746 0.4930545538663864),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080735198,16595138544,1,1,"(0.8069064617156982, 0.48611363768577576)","(0.799583911895752, 0.5034539699554443)",1,1,2.7808990478515625,2.75982666015625,Fixation,POINT (0.8032451868057251 0.49478380382061),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080743531,16595146877,1,1,"(0.8046599626541138, 0.48566734790802)","(0.7959835529327393, 0.4998011887073517)",1,1,2.75457763671875,2.76483154296875,Fixation,POINT (0.8003217577934265 0.4927342683076858),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080751865,16595155211,1,1,"(0.8058958649635315, 0.4899582862854004)","(0.8042258024215698, 0.5071253776550293)",1,1,2.759918212890625,2.7623291015625,Fixation,POINT (0.8050608336925507 0.4985418319702148),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080760198,16595163544,1,1,"(0.8053913116455078, 0.4951450526714325)","(0.8035628795623779, 0.510239839553833)",1,1,2.763336181640625,2.74493408203125,Fixation,POINT (0.8044770956039429 0.5026924461126328),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080768531,16595171877,1,1,"(0.8056777119636536, 0.49630287289619446)","(0.7981904745101929, 0.502583920955658)",1,1,2.768707275390625,2.742294311523437,Fixation,POINT (0.8019340932369232 0.4994433969259262),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080776869,16595180215,1,1,"(0.8093187808990479, 0.49304208159446716)","(0.7932147979736328, 0.5103527307510376)",1,1,2.763946533203125,2.7531280517578125,Fixation,POINT (0.8012667894363403 0.5016974061727524),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080785202,16595188548,1,1,"(0.81132972240448, 0.494642436504364)","(0.7943328022956848, 0.512003481388092)",1,1,2.7532958984375,2.7406005859375,Fixation,POINT (0.8028312623500824 0.503322958946228),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080793535,16595196881,1,1,"(0.8090152144432068, 0.4913749098777771)","(0.7922441363334656, 0.5096719264984131)",1,1,2.7612457275390625,2.74462890625,Fixation,POINT (0.8006296753883362 0.5005234181880951),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080801869,16595205215,1,1,"(0.8102397918701172, 0.49291300773620605)","(0.7933340668678284, 0.5031659007072449)",1,1,2.755218505859375,2.7484588623046875,Fixation,POINT (0.8017869293689728 0.4980394542217255),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080810202,16595213548,1,1,"(0.8036324381828308, 0.4864448308944702)","(0.7946118116378784, 0.503477931022644)",1,1,2.7661285400390625,2.740341186523437,Fixation,POINT (0.7991221249103546 0.4949613809585571),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080818535,16595221881,1,1,"(0.8023641705513, 0.49397802352905273)","(0.7918462157249451, 0.49809741973876953)",1,1,2.76080322265625,2.745590209960937,Fixation,POINT (0.7971051931381226 0.4960377216339111),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080826869,16595230215,1,1,"(0.8016986846923828, 0.4823644757270813)","(0.7979216575622559, 0.49959561228752136)",1,1,2.761581420898437,2.7554931640625,Fixation,POINT (0.7998101711273193 0.4909800440073013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080835202,16595238548,1,1,"(0.8034396171569824, 0.4859600365161896)","(0.7981898784637451, 0.49934127926826477)",1,1,2.7521209716796875,2.751373291015625,Fixation,POINT (0.8008147478103638 0.4926506578922272),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080843535,16595246881,1,1,"(0.7995119094848633, 0.47498178482055664)","(0.7992430925369263, 0.5044950842857361)",1,1,2.756698608398437,2.751571655273437,Fixation,POINT (0.7993775010108948 0.4897384345531464),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080851869,16595255215,1,1,"(0.7962939143180847, 0.47343146800994873)","(0.799386203289032, 0.5012545585632324)",1,1,2.7557830810546875,2.739364624023437,Fixation,POINT (0.7978400588035583 0.4873430132865906),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080860202,16595263548,1,1,"(0.79557204246521, 0.4733756184577942)","(0.798796534538269, 0.5027831196784973)",1,1,2.7642059326171875,2.7547760009765625,Fixation,POINT (0.7971842885017395 0.4880793690681458),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080868535,16595271881,1,1,"(0.7876428365707397, 0.48815247416496277)","(0.7965903282165527, 0.5063281059265137)",1,1,2.7597808837890625,2.7532501220703125,Fixation,POINT (0.7921165823936462 0.4972402900457382),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080876869,16595280215,1,1,"(0.7887973785400391, 0.4820138216018677)","(0.7896286249160767, 0.5104564428329468)",1,1,2.748748779296875,2.744537353515625,Fixation,POINT (0.7892130017280579 0.4962351322174072),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080885202,16595288548,1,1,"(0.7890090346336365, 0.4859897196292877)","(0.7885462641716003, 0.5085673928260803)",1,1,2.7299957275390625,2.7593536376953125,Fixation,POINT (0.7887776494026184 0.497278556227684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080893535,16595296881,1,1,"(0.7886960506439209, 0.48149099946022034)","(0.7952906489372253, 0.5157017707824707)",1,1,2.75982666015625,2.73944091796875,Fixation,POINT (0.7919933497905731 0.4985963851213455),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080901869,16595305215,1,1,"(0.7947356104850769, 0.4841223955154419)","(0.7970287203788757, 0.5133571624755859)",1,1,2.7500152587890625,2.747177124023437,Fixation,POINT (0.7958821654319763 0.4987397789955139),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080910208,16595313554,1,1,"(0.7936819195747375, 0.4760452210903168)","(0.7976469993591309, 0.5083287954330444)",1,1,2.7454376220703125,2.750473022460937,Fixation,POINT (0.7956644594669342 0.4921870082616806),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080918541,16595321887,1,1,"(0.7970313429832458, 0.4792512059211731)","(0.8012455701828003, 0.5160500407218933)",1,1,2.7505035400390625,2.75238037109375,Fixation,POINT (0.7991384565830231 0.4976506233215332),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080926875,16595330221,1,1,"(0.7932294011116028, 0.47460517287254333)","(0.7989950776100159, 0.5105941891670227)",1,1,2.747283935546875,2.7674560546875,Fixation,POINT (0.7961122393608093 0.492599681019783),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080935208,16595338554,1,1,"(0.7944257259368896, 0.4778299331665039)","(0.7944638729095459, 0.5122588872909546)",1,1,2.75433349609375,2.7587432861328125,Fixation,POINT (0.7944447994232178 0.4950444102287292),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080943541,16595346887,1,1,"(0.7939372658729553, 0.479032039642334)","(0.7994591593742371, 0.5047184824943542)",1,1,2.762191772460937,2.759628295898437,Fixation,POINT (0.7966982126235962 0.4918752610683441),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080951875,16595355221,1,1,"(0.7924118638038635, 0.477870374917984)","(0.7990568280220032, 0.5038195848464966)",1,1,2.7551422119140625,2.7647857666015625,Fixation,POINT (0.7957343459129333 0.4908449798822403),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080960208,16595363554,1,1,"(0.7916529178619385, 0.48198896646499634)","(0.7980514168739319, 0.4983789324760437)",1,1,2.757553100585937,2.778106689453125,Fixation,POINT (0.7948521673679352 0.49018394947052),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080968541,16595371887,1,1,"(0.7921914458274841, 0.4811864495277405)","(0.7968221306800842, 0.5026544332504272)",1,1,2.7681427001953125,2.7581939697265625,Fixation,POINT (0.7945067882537842 0.4919204413890839),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080976875,16595380221,1,1,"(0.7908518314361572, 0.4881347715854645)","(0.7939731478691101, 0.5007297992706299)",1,1,2.7725067138671875,2.7806854248046875,Fixation,POINT (0.7924124896526337 0.4944322854280472),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080985208,16595388554,1,1,"(0.7921231389045715, 0.48118457198143005)","(0.7941583395004272, 0.49673572182655334)",1,1,2.756622314453125,2.771392822265625,Fixation,POINT (0.7931407392024994 0.4889601469039917),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080993541,16595396887,1,1,"(0.7886941432952881, 0.4825616180896759)","(0.7950101494789124, 0.49833613634109497)",1,1,2.7712554931640625,2.7626953125,Fixation,POINT (0.7918521463871002 0.4904488772153854),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208081001874,16595405220,1,1,"(0.7913351655006409, 0.4818885326385498)","(0.7994241714477539, 0.4970357120037079)",1,1,2.762786865234375,2.770477294921875,Fixation,POINT (0.7953796684741974 0.4894621223211288),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208081010208,16595413554,1,1,"(0.7934833765029907, 0.4746101498603821)","(0.7986700534820557, 0.49037352204322815)",1,1,2.7334136962890625,2.78411865234375,Fixation,POINT (0.7960767149925232 0.4824918359518051),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208081018541,16595421887,1,1,"(0.7903362512588501, 0.4752366840839386)","(0.7956965565681458, 0.49706020951271057)",1,1,2.761825561523437,2.776107788085937,Fixation,POINT (0.7930164039134979 0.4861484467983246),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208081026875,16595430221,1,1,"(0.7912035584449768, 0.4794059693813324)","(0.7950940132141113, 0.49247729778289795)",1,1,2.754867553710937,2.765365600585937,Fixation,POINT (0.7931487858295441 0.4859416335821152),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208081035208,16595438554,1,1,"(0.787463903427124, 0.4883418679237366)","(0.7940378189086914, 0.4943176209926605)",1,1,2.7614898681640625,2.777099609375,Fixation,POINT (0.7907508611679077 0.4913297444581986),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208081043546,16595446892,1,1,"(0.7874892354011536, 0.48438090085983276)","(0.7921170592308044, 0.49681544303894043)",1,1,2.736236572265625,2.763336181640625,Fixation,POINT (0.789803147315979 0.4905981719493866),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208081051880,16595455226,1,1,"(0.7859117388725281, 0.49166280031204224)","(0.7892135977745056, 0.4925686717033386)",1,1,2.762542724609375,2.7860260009765625,Fixation,POINT (0.7875626683235168 0.4921157360076904),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208081060213,16595463559,1,1,"(0.7872431874275208, 0.48184314370155334)","(0.7860869765281677, 0.4992623031139374)",1,1,2.766021728515625,2.7811279296875,Fixation,POINT (0.7866650819778442 0.4905527234077454),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208081068546,16595471892,1,1,"(0.7934842705726624, 0.4753197133541107)","(0.7926918864250183, 0.4949081838130951)",1,1,2.745330810546875,2.7861785888671875,Fixation,POINT (0.7930880784988403 0.4851139485836029),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208081076880,16595480226,1,1,"(0.7891826629638672, 0.4831934869289398)","(0.7899429798126221, 0.49635258316993713)",1,1,2.747650146484375,2.766098022460937,Fixation,POINT (0.7895628213882446 0.4897730350494385),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208081085213,16595488559,1,1,"(0.7852098941802979, 0.47756680846214294)","(0.7911219000816345, 0.5003567337989807)",1,1,2.748886108398437,2.7908172607421875,Fixation,POINT (0.7881658971309662 0.4889617711305618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208081093546,16595496892,1,1,"(0.7868366241455078, 0.4796546995639801)","(0.7908803224563599, 0.49745240807533264)",1,1,2.778045654296875,2.7752227783203125,Fixation,POINT (0.7888584733009338 0.4885535538196564),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208081101880,16595505226,1,1,"(0.7860250473022461, 0.48093757033348083)","(0.7932867407798767, 0.4956298768520355)",1,1,2.7696990966796875,2.771820068359375,Fixation,POINT (0.7896558940410614 0.4882837235927582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208081110213,16595513559,1,1,"(0.7896206974983215, 0.4848811626434326)","(0.791620135307312, 0.500272810459137)",1,1,2.76446533203125,2.7647247314453125,Fixation,POINT (0.7906204164028168 0.4925769865512848),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208081118546,16595521892,1,1,"(0.7906770706176758, 0.48317500948905945)","(0.7938701510429382, 0.5011805295944214)",1,1,2.7689666748046875,2.7818145751953125,Fixation,POINT (0.792273610830307 0.4921777695417404),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208081126880,16595530226,1,1,"(0.7901028990745544, 0.47504451870918274)","(0.7949896454811096, 0.5058533549308777)",1,1,2.7716827392578125,2.7645416259765625,Fixation,POINT (0.792546272277832 0.4904489368200302),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208081135213,16595538559,1,1,"(0.7908902764320374, 0.4841853082180023)","(0.7931935787200928, 0.5079662203788757)",1,1,2.7721710205078125,2.7552642822265625,Fixation,POINT (0.7920419275760651 0.496075764298439),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208081143546,16595546892,1,1,"(0.7946476340293884, 0.4767286479473114)","(0.79317307472229, 0.5022053122520447)",1,1,2.7600860595703125,2.764892578125,Fixation,POINT (0.7939103543758392 0.489466980099678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208081151879,16595555225,1,1,"(0.796631395816803, 0.4726771414279938)","(0.7896721959114075, 0.49762970209121704)",1,1,2.7801055908203125,2.76409912109375,Fixation,POINT (0.7931517958641052 0.4851534217596054),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208081160213,16595563559,1,1,"(0.7963176369667053, 0.47749653458595276)","(0.7913438081741333, 0.5033402442932129)",1,1,2.75396728515625,2.762237548828125,Fixation,POINT (0.7938307225704193 0.4904183894395828),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208081168546,16595571892,1,1,"(0.7960070371627808, 0.4802524447441101)","(0.7927446365356445, 0.4934678077697754)",1,1,2.768783569335937,2.7599029541015625,Fixation,POINT (0.7943758368492126 0.4868601262569428),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208081176882,16595580228,1,1,"(0.794941782951355, 0.4749724268913269)","(0.791928768157959, 0.4990563690662384)",1,1,2.774887084960937,2.757186889648437,Fixation,POINT (0.793435275554657 0.4870143979787826),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208081185216,16595588562,1,1,"(0.8006551265716553, 0.475541353225708)","(0.7955285310745239, 0.49967390298843384)",1,1,2.773895263671875,2.7650299072265625,Fixation,POINT (0.7980918288230896 0.4876076281070709),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208081193549,16595596895,1,1,"(0.8050060868263245, 0.4693095088005066)","(0.7946714162826538, 0.4951268136501312)",1,1,2.753021240234375,2.75750732421875,Fixation,POINT (0.7998387515544891 0.4822181612253189),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208081201882,16595605228,1,1,"(0.8006128072738647, 0.48161780834198)","(0.7998422980308533, 0.4956281781196594)",1,1,2.7716064453125,2.7586212158203125,Fixation,POINT (0.800227552652359 0.4886229932308197),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208081210217,16595613562,1,1,"(0.7992710471153259, 0.4810969829559326)","(0.7976566553115845, 0.4956810772418976)",1,1,2.7600860595703125,2.7537841796875,Fixation,POINT (0.7984638512134552 0.4883890300989151),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208081218550,16595621895,1,1,"(0.7979701161384583, 0.4760565459728241)","(0.8034928441047668, 0.4957388937473297)",1,1,2.76214599609375,2.757781982421875,Fixation,POINT (0.8007314801216125 0.4858977198600769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208081226883,16595630228,1,1,"(0.7941938638687134, 0.4782402217388153)","(0.7969948053359985, 0.4996708631515503)",1,1,2.77410888671875,2.75921630859375,Fixation,POINT (0.795594334602356 0.4889555424451828),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208081235217,16595638562,1,1,"(0.7963318228721619, 0.4747307300567627)","(0.7974060773849487, 0.5066715478897095)",1,1,2.746932983398437,2.7594757080078125,Fixation,POINT (0.7968689501285553 0.4907011389732361),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
