,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,private.0,void.0,actionLoadNotes.0,enableUserActions.0,FALSE.0,"// set focus otherwise it gives focus to ""clear"" >> scary/not wanted.200",multiSubmitButton.0,requestFocusInWindow.0,resetSingleTextFields.0,multipleGUIList.0,clearSelection.0,multipleResources.0,=.0,loadNotesFile.0,updateMultiList.0,enableUserActions.1,TRUE.0,prewritten,accurate,missing,unnecessary,readable,code
0,136,actionLoadNotes,34425716,1209870485994,18384884060,1,1,"(0.6801813244819641, 0.5303999781608582)","(0.6976503133773804, 0.5225215554237366)",1,1,2.7892303466796875,2.567474365234375,Fixation,POINT (0.6889158189296722 0.5264607667922974),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870494328,18384892394,1,1,"(0.676505982875824, 0.5297943949699402)","(0.6964554786682129, 0.5369535088539124)",1,1,2.7605743408203125,2.612152099609375,Fixation,POINT (0.6864807307720184 0.5333739519119263),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870502665,18384900731,1,1,"(0.6788771748542786, 0.529777467250824)","(0.6959415078163147, 0.5114816427230835)",1,1,2.753646850585937,2.5313720703125,Fixation,POINT (0.6874093413352966 0.5206295549869537),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870510998,18384909064,1,1,"(0.6771622896194458, 0.5239737033843994)","(0.6975406408309937, 0.5396609306335449)",1,1,2.761962890625,2.6126708984375,Fixation,POINT (0.6873514652252197 0.5318173170089722),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870519332,18384917398,1,1,"(0.6792598962783813, 0.5189610719680786)","(0.6965000629425049, 0.5222585201263428)",1,1,2.736068725585937,2.565780639648437,Fixation,POINT (0.6878799796104431 0.5206097960472107),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870527665,18384925731,1,1,"(0.6811089515686035, 0.523386538028717)","(0.6982285380363464, 0.5333611369132996)",1,1,2.74822998046875,2.6013641357421875,Fixation,POINT (0.689668744802475 0.5283738374710083),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870535998,18384934064,1,1,"(0.6783267855644226, 0.5262987017631531)","(0.6984300017356873, 0.5414909720420837)",1,1,2.756195068359375,2.60968017578125,Fixation,POINT (0.6883783936500549 0.5338948369026184),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870544332,18384942398,1,1,"(0.67830890417099, 0.5267096757888794)","(0.6971235275268555, 0.5293681621551514)",1,1,2.74090576171875,2.574005126953125,Fixation,POINT (0.6877162158489227 0.5280389189720154),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870552665,18384950731,1,1,"(0.6795687079429626, 0.5270369648933411)","(0.6966098546981812, 0.5376867055892944)",1,1,2.7364044189453125,2.578369140625,Fixation,POINT (0.6880892813205719 0.5323618352413177),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870560998,18384959064,1,1,"(0.6762274503707886, 0.5267972946166992)","(0.6916756629943848, 0.5382356643676758)",1,1,2.7427978515625,2.6061553955078125,Fixation,POINT (0.6839515566825867 0.5325164794921875),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870569331,18384967397,1,1,"(0.6747175455093384, 0.5322499871253967)","(0.6949892044067383, 0.5333771109580994)",1,1,2.7332916259765625,2.5894012451171875,Fixation,POINT (0.6848533749580383 0.532813549041748),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870577665,18384975731,1,1,"(0.6809039115905762, 0.526935875415802)","(0.6948910355567932, 0.5339136719703674)",1,1,2.71917724609375,2.572250366210937,Fixation,POINT (0.6878974735736847 0.5304247736930847),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870585998,18384984064,1,1,"(0.677053689956665, 0.5209954380989075)","(0.6954538822174072, 0.5081799030303955)",1,1,2.71392822265625,2.5048980712890625,Fixation,POINT (0.6862537860870361 0.5145876705646515),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870594331,18384992397,1,1,"(0.6809748411178589, 0.5302636027336121)","(0.698560893535614, 0.5355245471000671)",1,1,2.75048828125,2.561126708984375,Fixation,POINT (0.6897678673267365 0.5328940749168396),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870602665,18385000731,1,1,"(0.6780623197555542, 0.5265607833862305)","(0.6948863863945007, 0.5308241844177246)",1,1,2.7208251953125,2.54736328125,Fixation,POINT (0.6864743530750275 0.5286924839019775),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870610998,18385009064,1,1,"(0.6780427098274231, 0.5239355564117432)","(0.6979091763496399, 0.535972535610199)",1,1,2.71380615234375,2.545379638671875,Fixation,POINT (0.6879759430885315 0.5299540460109711),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870619332,18385017398,1,1,"(0.6791903376579285, 0.531462550163269)","(0.698795735836029, 0.5208142995834351)",1,1,2.7172393798828125,2.5520782470703125,Fixation,POINT (0.6889930367469788 0.526138424873352),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870627665,18385025731,1,1,"(0.6932570338249207, 0.5359804034233093)","(0.7085258364677429, 0.5398865938186646)",1,1,2.731597900390625,2.560775756835937,Fixation,POINT (0.7008914351463318 0.5379334986209869),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870661003,18385059069,1,1,"(0.7809417247772217, 0.5136942267417908)","(0.7981337904930115, 0.5302671194076538)",1,1,2.737823486328125,2.5491180419921875,Fixation,POINT (0.7895377576351166 0.5219806730747223),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870669337,18385067403,1,1,"(0.7850112318992615, 0.5111501216888428)","(0.8015969395637512, 0.5502508282661438)",1,1,2.707015991210937,2.599151611328125,Fixation,POINT (0.7933040857315063 0.5307004749774933),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870677669,18385075735,1,1,"(0.7881475687026978, 0.5128995776176453)","(0.8022386431694031, 0.546654462814331)",1,1,2.7115478515625,2.574371337890625,Fixation,POINT (0.7951931059360504 0.5297770202159882),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870685994,18385084060,1,1,"(0.7905833721160889, 0.5183389186859131)","(0.8075827360153198, 0.537638783454895)",1,1,2.697418212890625,2.5368194580078125,Fixation,POINT (0.7990830540657043 0.527988851070404),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870694328,18385092394,1,1,"(0.7869827747344971, 0.5046483278274536)","(0.8081839680671692, 0.5412827134132385)",1,1,2.6919403076171875,2.5486602783203125,Fixation,POINT (0.7975833714008331 0.5229655206203461),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870702662,18385100727,1,1,"(0.7896567583084106, 0.5180992484092712)","(0.8074671030044556, 0.5422318577766418)",1,1,2.696807861328125,2.544586181640625,Fixation,POINT (0.7985619306564331 0.5301655530929565),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870710996,18385109061,1,1,"(0.7881230115890503, 0.5235370397567749)","(0.8022869229316711, 0.5459639430046082)",1,1,2.7016143798828125,2.56304931640625,Fixation,POINT (0.7952049672603607 0.5347504913806915),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870719330,18385117395,1,1,"(0.7873210310935974, 0.5147167444229126)","(0.8036248683929443, 0.5371882319450378)",1,1,2.700164794921875,2.5391845703125,Fixation,POINT (0.7954729497432709 0.5259524881839752),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870727663,18385125728,1,1,"(0.7929080724716187, 0.519059956073761)","(0.8068404793739319, 0.5306035876274109)",1,1,2.7037506103515625,2.525985717773437,Fixation,POINT (0.7998742759227753 0.5248317718505859),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870735996,18385134061,1,1,"(0.7881329655647278, 0.5254862904548645)","(0.8069310784339905, 0.5350729823112488)",1,1,2.713729858398437,2.5043487548828125,Fixation,POINT (0.7975320219993591 0.5302796363830566),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870744329,18385142394,1,1,"(0.790710985660553, 0.5164443254470825)","(0.802280604839325, 0.5350695252418518)",1,1,2.6938934326171875,2.5317840576171875,Fixation,POINT (0.796495795249939 0.5257569253444672),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870752663,18385150728,1,1,"(0.7881855368614197, 0.5165975093841553)","(0.8030454516410828, 0.5449761748313904)",1,1,2.68603515625,2.54229736328125,Fixation,POINT (0.7956154942512512 0.5307868421077728),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870760996,18385159061,1,1,"(0.7856590747833252, 0.5250382423400879)","(0.8038928508758545, 0.5515832304954529)",1,1,2.720077514648437,2.5460205078125,Fixation,POINT (0.7947759628295898 0.5383107364177704),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870769335,18385167400,1,1,"(0.7883777022361755, 0.5168744325637817)","(0.8012990355491638, 0.5334619879722595)",1,1,2.687286376953125,2.5271759033203125,Fixation,POINT (0.7948383688926697 0.5251682102680206),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870777668,18385175733,1,1,"(0.7898826599121094, 0.5181776285171509)","(0.8031147122383118, 0.5270975828170776)",1,1,2.68121337890625,2.5129852294921875,Fixation,POINT (0.7964986860752106 0.5226376056671143),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870786001,18385184066,1,1,"(0.7878124713897705, 0.5243929028511047)","(0.7978752851486206, 0.5443173050880432)",1,1,2.679168701171875,2.527313232421875,Fixation,POINT (0.7928438782691956 0.534355103969574),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870794335,18385192400,1,1,"(0.7894207835197449, 0.5305109620094299)","(0.8097854852676392, 0.5416144132614136)",1,1,2.720916748046875,2.524139404296875,Fixation,POINT (0.799603134393692 0.5360626876354218),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870802668,18385200733,1,1,"(0.7907860279083252, 0.522301197052002)","(0.803191065788269, 0.5466223955154419)",1,1,2.68865966796875,2.53472900390625,Fixation,POINT (0.7969885468482971 0.5344617962837219),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870811001,18385209066,1,1,"(0.7895085215568542, 0.5174091458320618)","(0.8040755391120911, 0.5358221530914307)",1,1,2.6820068359375,2.508651733398437,Fixation,POINT (0.7967920303344727 0.5266156494617462),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870819334,18385217399,1,1,"(0.7877261638641357, 0.5222548246383667)","(0.8071075081825256, 0.5320144891738892)",1,1,2.6962890625,2.53033447265625,Fixation,POINT (0.7974168360233307 0.5271346569061279),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870827668,18385225733,1,1,"(0.7919243574142456, 0.5172109007835388)","(0.8064562082290649, 0.5324575304985046)",1,1,2.684112548828125,2.498992919921875,Fixation,POINT (0.7991902828216553 0.5248342156410217),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870836001,18385234066,1,1,"(0.7911158204078674, 0.5135922431945801)","(0.799579381942749, 0.5391017198562622)",1,1,2.691146850585937,2.524032592773437,Fixation,POINT (0.7953476011753082 0.5263469815254211),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870844335,18385242400,1,1,"(0.7890769243240356, 0.5142048001289368)","(0.8021335005760193, 0.539380669593811)",1,1,2.6850128173828125,2.508026123046875,Fixation,POINT (0.7956052124500275 0.5267927348613739),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870852667,18385250732,1,1,"(0.7880886793136597, 0.516976535320282)","(0.8013730049133301, 0.5450592637062073)",1,1,2.689926147460937,2.53369140625,Fixation,POINT (0.7947308421134949 0.5310178995132446),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870861000,18385259065,1,1,"(0.7879093885421753, 0.5241608023643494)","(0.8044307231903076, 0.531588077545166)",1,1,2.6934356689453125,2.5127410888671875,Fixation,POINT (0.7961700558662415 0.5278744399547577),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870869333,18385267398,1,1,"(0.787001371383667, 0.5181251168251038)","(0.8005250096321106, 0.5363741517066956)",1,1,2.6748046875,2.5125885009765625,Fixation,POINT (0.7937631905078888 0.5272496342658997),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870877667,18385275732,1,1,"(0.7887552380561829, 0.5137895941734314)","(0.804932713508606, 0.5379583835601807)",1,1,2.676055908203125,2.5072784423828125,Fixation,POINT (0.7968439757823944 0.525873988866806),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870886000,18385284065,1,1,"(0.7872467637062073, 0.5152131915092468)","(0.8023666739463806, 0.5513193011283875)",1,1,2.6619110107421875,2.536483764648437,Fixation,POINT (0.794806718826294 0.5332662463188171),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870894333,18385292398,1,1,"(0.7907426953315735, 0.5207640528678894)","(0.805757462978363, 0.5455595254898071)",1,1,2.69232177734375,2.5282135009765625,Fixation,POINT (0.7982500791549683 0.5331617891788483),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870902672,18385300737,1,1,"(0.7896422147750854, 0.5249523520469666)","(0.8036649227142334, 0.5397958755493164)",1,1,2.6751861572265625,2.5041046142578125,Fixation,POINT (0.7966535687446594 0.5323741137981415),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870911005,18385309070,1,1,"(0.7881143689155579, 0.5175253748893738)","(0.804146409034729, 0.5334150195121765)",1,1,2.6875457763671875,2.496826171875,Fixation,POINT (0.7961303889751434 0.5254701972007751),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870919339,18385317404,1,1,"(0.7901439666748047, 0.5288445353507996)","(0.8070533275604248, 0.5536666512489319)",1,1,2.689910888671875,2.5196685791015625,Fixation,POINT (0.7985986471176147 0.5412555932998657),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870927680,18385325745,1,1,"(0.7863225340843201, 0.5165116786956787)","(0.8010561466217041, 0.5408208966255188)",1,1,2.6637725830078125,2.50970458984375,Fixation,POINT (0.7936893403530121 0.5286662876605988),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870936005,18385334070,1,1,"(0.7885330319404602, 0.5164912343025208)","(0.802324652671814, 0.5393223166465759)",1,1,2.676727294921875,2.5069580078125,Fixation,POINT (0.7954288423061371 0.5279067754745483),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870944338,18385342403,1,1,"(0.7878408432006836, 0.5211407542228699)","(0.8069384098052979, 0.5440561771392822)",1,1,2.6647186279296875,2.5071258544921875,Fixation,POINT (0.7973896265029907 0.532598465681076),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870952672,18385350737,1,1,"(0.7838268280029297, 0.5145986676216125)","(0.8039859533309937, 0.5386675596237183)",1,1,2.668197631835937,2.5070037841796875,Fixation,POINT (0.7939063906669617 0.5266331136226654),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870961005,18385359070,1,1,"(0.787346601486206, 0.5186669230461121)","(0.8048890233039856, 0.5342788100242615)",1,1,2.670684814453125,2.48828125,Fixation,POINT (0.7961178123950958 0.5264728665351868),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870969348,18385367412,1,1,"(0.786943256855011, 0.5256302356719971)","(0.802865743637085, 0.5317552089691162)",1,1,2.6959381103515625,2.481719970703125,Fixation,POINT (0.794904500246048 0.5286927223205566),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870977673,18385375737,1,1,"(0.7884919047355652, 0.5110040307044983)","(0.80143141746521, 0.5395932197570801)",1,1,2.659271240234375,2.4922027587890625,Fixation,POINT (0.7949616611003876 0.5252986252307892),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870986006,18385384070,1,1,"(0.7854622602462769, 0.5202344655990601)","(0.7983928918838501, 0.543552815914154)",1,1,2.684555053710937,2.5239410400390625,Fixation,POINT (0.7919275760650635 0.5318936407566071),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870994348,18385392412,1,1,"(0.7869619727134705, 0.5141193270683289)","(0.8006678819656372, 0.5463298559188843)",1,1,2.682357788085937,2.5160369873046875,Fixation,POINT (0.7938149273395538 0.5302245914936066),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209871002673,18385400737,1,1,"(0.7863751649856567, 0.5218468904495239)","(0.7997555732727051, 0.5281350016593933)",1,1,2.6805572509765625,2.48681640625,Fixation,POINT (0.7930653691291809 0.5249909460544586),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209871011006,18385409070,1,1,"(0.7871612310409546, 0.5190449953079224)","(0.7977591156959534, 0.5459944009780884)",1,1,2.660736083984375,2.514251708984375,Fixation,POINT (0.792460173368454 0.5325196981430054),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209871019339,18385417403,1,1,"(0.7866473197937012, 0.5238710641860962)","(0.8014702200889587, 0.5561041831970215)",1,1,2.6977996826171875,2.54718017578125,Fixation,POINT (0.79405876994133 0.5399876236915588),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209871027677,18385425741,1,1,"(0.7875669002532959, 0.5308855175971985)","(0.8008406162261963, 0.5432971119880676)",1,1,2.694076538085937,2.5209197998046875,Fixation,POINT (0.7942037582397461 0.5370913147926331),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209871036010,18385434074,1,1,"(0.7862508893013, 0.5142788887023926)","(0.8004543781280518, 0.5383578538894653)",1,1,2.67431640625,2.52203369140625,Fixation,POINT (0.7933526337146759 0.526318371295929),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209871044344,18385442408,1,1,"(0.7886956334114075, 0.5117534399032593)","(0.8019207119941711, 0.5486643314361572)",1,1,2.653167724609375,2.516387939453125,Fixation,POINT (0.7953081727027893 0.5302088856697083),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209871052677,18385450741,1,1,"(0.7872986793518066, 0.5235621333122253)","(0.8013962507247925, 0.5316063165664673)",1,1,2.6856231689453125,2.484893798828125,Fixation,POINT (0.7943474650382996 0.5275842249393463),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209871061010,18385459074,1,1,"(0.7856677174568176, 0.5232957005500793)","(0.7965076565742493, 0.5469262599945068)",1,1,2.69195556640625,2.5208740234375,Fixation,POINT (0.7910876870155334 0.5351109802722931),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209871069343,18385467407,1,1,"(0.7874903082847595, 0.5200642347335815)","(0.7991397976875305, 0.5548384189605713)",1,1,2.677886962890625,2.53863525390625,Fixation,POINT (0.793315052986145 0.5374513268470764),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209871077677,18385475741,1,1,"(0.7893058657646179, 0.5274905562400818)","(0.8006125092506409, 0.5427685976028442)",1,1,2.68145751953125,2.5191802978515625,Fixation,POINT (0.7949591875076294 0.535129576921463),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209871086011,18385484075,1,1,"(0.7825636267662048, 0.529013454914093)","(0.7951175570487976, 0.558144748210907)",1,1,2.695556640625,2.549789428710937,Fixation,POINT (0.7888405919075012 0.5435791015625),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209871102677,18385500741,1,1,"(0.725673496723175, 0.5774984955787659)","(0.751514196395874, 0.5997016429901123)",1,1,2.6778717041015625,2.534332275390625,Fixation,POINT (0.7385938465595245 0.5886000692844391),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209871111010,18385509074,1,1,"(0.7346450090408325, 0.5697013139724731)","(0.7467584013938904, 0.6163129210472107)",1,1,2.6700897216796875,2.58038330078125,Fixation,POINT (0.7407017052173615 0.5930071175098419),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209871119343,18385517407,1,1,"(0.7336256504058838, 0.5709437131881714)","(0.7493494749069214, 0.604526162147522)",1,1,2.669647216796875,2.557220458984375,Fixation,POINT (0.7414875626564026 0.5877349376678467),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209871127677,18385525741,1,1,"(0.7335583567619324, 0.5737926363945007)","(0.7442144751548767, 0.6089295744895935)",1,1,2.661224365234375,2.56793212890625,Fixation,POINT (0.7388864159584045 0.5913611054420471),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209871136011,18385534075,1,1,"(0.7322763204574585, 0.5749573111534119)","(0.7500502467155457, 0.610368549823761)",1,1,2.6784820556640625,2.530136108398437,Fixation,POINT (0.7411632835865021 0.5926629304885864),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209871144343,18385542407,1,1,"(0.7310696840286255, 0.5835883617401123)","(0.7452876567840576, 0.610816240310669)",1,1,2.6937408447265625,2.55523681640625,Fixation,POINT (0.7381786704063416 0.5972023010253906),,,,,,,,,,,,,,,,,,,,1,,,
