Method Name,Original Column,Mapped Category
BFSdist,=.1,loop
BFSdist,n.1,loop
BFSdist,adjEdges.0,loop
BFSdist,elements.0,loop
BFSdist,es.1,conditional statement
BFSdist,hasMoreElements.0,conditional statement
BFSdist,n2.1,loop
BFSdist,=.2,loop
BFSdist,n.2,loop
BFSdist,adjNode.0,loop
BFSdist,Edge.0,loop
BFSdist,es.2,loop
BFSdist,nextElement.0,loop
BFSdist,if.0,conditional statement
BFSdist,n2.2,conditional statement
BFSdist,dist.0,conditional statement
BFSdist,<.0,conditional statement
BFSdist,0.0,conditional statement
BFSdist,n2.3,loop
BFSdist,dist.1,loop
BFSdist,=.3,loop
BFSdist,n.3,loop
BFSdist,dist.2,loop
BFSdist,+.0,loop
BFSdist,1.0,loop
BFSdist,indirConn.1,loop
BFSdist,n2.4,loop
BFSdist,dist.3,loop
BFSdist,++.0,loop
BFSdist,// important add adds to the end of the list.200,comment
BFSdist,ToDo.1,loop
BFSdist,add.0,loop
BFSdist,n2.5,loop
BFSdist,if.1,conditional statement
BFSdist,ToDo.2,conditional statement
BFSdist,isEmpty.0,conditional statement
BFSdist,n2.6,conditional block
BFSdist,=.4,conditional block
BFSdist,Node.2,conditional block
BFSdist,ToDo.3,conditional block
BFSdist,remove.0,conditional block
BFSdist,0.1,conditional block
BFSdist,BFSdist.1,conditional block
BFSdist,n2.7,conditional block
BFSdist,ToDo.4,conditional block
BFSdist,indirConn.2,conditional block
setGenJarDir,public.0,function declaration
setGenJarDir,void.0,function declaration
setGenJarDir,setGenJarDir.0,function declaration
setGenJarDir,File.0,parameter
setGenJarDir,genJarDir.0,parameter
setGenJarDir,SandProject.0,parameter
setGenJarDir,proj.0,parameter
setGenJarDir,proj.1,variable
setGenJarDir,getAntProject.0,function call
setGenJarDir,setProperty.0,function call
setGenJarDir,"""""""genJarDir"""".0""","""""""genJarDir"""".0"""
setGenJarDir,genJarDir.1,argument
setGenJarDir,toString.0,argument
setGenJarDir,SandProject.1,variable declaration
setGenJarDir,downstream.0,variable declaration
setGenJarDir,=.0,variable declaration
setGenJarDir,proj.2,variable declaration
setGenJarDir,getRequiredBy.0,variable declaration
setGenJarDir,for.0,loop
setGenJarDir,int.0,loop
setGenJarDir,i.0,loop
setGenJarDir,=.1,loop
setGenJarDir,0.0,loop
setGenJarDir,i.1,conditional statement
setGenJarDir,<.0,conditional statement
setGenJarDir,downstream.1,conditional statement
setGenJarDir,length.0,conditional statement
setGenJarDir,i.2,loop
setGenJarDir,setGenJarDir.1,loop
setGenJarDir,genJarDir.2,loop
setGenJarDir,downstream.2,loop
setGenJarDir,i.3,loop
setGenJarDir,].0,].0
setPhoto,public.0,function declaration
setPhoto,void.0,function declaration
setPhoto,setPhoto.0,function declaration
setPhoto,JdaiPhoto.0,parameter
setPhoto,photo.0,parameter
setPhoto,String.0,variable declaration
setPhoto,text.0,variable declaration
setPhoto,=.0,variable declaration
setPhoto,nan.0,variable declaration
setPhoto,if.0,conditional statement
setPhoto,photo.1,conditional statement
setPhoto,!=.0,conditional statement
setPhoto,nan.1,conditional statement
setPhoto,label.0,conditional block
setPhoto,setText.0,conditional block
setPhoto,""""""""""".0""",""""""""""".0"""
setPhoto,try.0,exception handling
setPhoto,text.1,conditional block
setPhoto,=.1,conditional block
setPhoto,photo.2,conditional block
setPhoto,getSection.0,conditional block
setPhoto,getInfoStore.0,conditional block
setPhoto,getCaption.0,conditional block
setPhoto,photo.3,conditional block
setPhoto,catch.0,exception handling
setPhoto,JdaiReadException.0,parameter
setPhoto,e.0,parameter
setPhoto,JdaiGuiHelpers.0,conditional block
setPhoto,reportException.0,conditional block
setPhoto,"""""""Unable to read caption"""".100""","""""""Unable to read caption"""".100"""
setPhoto,e.1,conditional block
setPhoto,if.1,conditional statement
setPhoto,text.2,conditional statement
setPhoto,==.0,conditional statement
setPhoto,nan.2,conditional statement
setPhoto,||.0,conditional statement
setPhoto,text.3,conditional statement
setPhoto,equals.0,conditional statement
setPhoto,""""""""""".1""",""""""""""".1"""
setPhoto,text.4,conditional block
setPhoto,=.2,conditional block
setPhoto,"""""""No caption set"""".101""","""""""No caption set"""".101"""
setPhoto,else.0,conditional statement
setPhoto,label.1,conditional block
setPhoto,setIcon.0,conditional block
setPhoto,nan.3,conditional block
setPhoto,label.2,externally defined variable or function
setPhoto,setToolTipText.0,function call
setPhoto,text.5,argument
setPhoto,setNewPhoto.0,function call
setPhoto,photo.4,argument
searchRecipe,private.0,function declaration
searchRecipe,Recipe.0,function declaration
searchRecipe,searchRecipe.0,function declaration
searchRecipe,Recipe.1,parameter
searchRecipe,re.0,parameter
searchRecipe,Recipe.2,variable declaration
searchRecipe,recipe.0,variable declaration
searchRecipe,for.0,loop
searchRecipe,IngredientAmount.0,loop
searchRecipe,iam.0,loop
searchRecipe,:.0,loop
searchRecipe,re.1,loop
searchRecipe,getIngredients.0,loop
searchRecipe,if.0,conditional statement
searchRecipe,iam.1,conditional statement
searchRecipe,getFood.0,conditional statement
searchRecipe,instanceof.0,conditional statement
searchRecipe,Recipe.3,conditional statement
searchRecipe,if.1,conditional statement
searchRecipe,Recipe.4,conditional statement
searchRecipe,iam.2,conditional statement
searchRecipe,getFood.1,conditional statement
searchRecipe,==.0,conditional statement
searchRecipe,m_ActiveRecipe.0,conditional statement
searchRecipe,return.0,return
searchRecipe,re.2,return
searchRecipe,else.0,conditional statement
searchRecipe,recipe.1,loop
searchRecipe,=.0,loop
searchRecipe,searchRecipe.1,loop
searchRecipe,Recipe.5,loop
searchRecipe,iam.3,loop
searchRecipe,getFood.2,loop
searchRecipe,if.2,conditional statement
searchRecipe,recipe.2,conditional statement
searchRecipe,!=.0,conditional statement
searchRecipe,nan.0,conditional statement
searchRecipe,return.1,return
searchRecipe,recipe.3,return
searchRecipe,return.2,return
searchRecipe,nan.1,return
BFSdist,public.0,function declaration
BFSdist,void.0,function declaration
BFSdist,BFSdist.0,function declaration
BFSdist,Node.0,parameter
BFSdist,n.0,parameter
BFSdist,Vector.0,parameter
BFSdist,ToDo.0,parameter
BFSdist,int.0,parameter
BFSdist,indirConn.0,parameter
BFSdist,Node.1,variable declaration
BFSdist,n2.0,variable declaration
BFSdist,=.0,variable declaration
BFSdist,nan.0,variable declaration
BFSdist,for.0,loop
BFSdist,Enumeration.0,loop
BFSdist,es.0,loop
BFSdist,=.1,loop
BFSdist,n.1,loop
BFSdist,adjEdges.0,loop
BFSdist,elements.0,loop
BFSdist,es.1,conditional statement
BFSdist,hasMoreElements.0,conditional statement
BFSdist,n2.1,loop
BFSdist,=.2,loop
BFSdist,n.2,loop
BFSdist,adjNode.0,loop
BFSdist,Edge.0,loop
BFSdist,es.2,loop
BFSdist,nextElement.0,loop
BFSdist,if.0,conditional statement
BFSdist,n2.2,conditional statement
BFSdist,dist.0,conditional statement
BFSdist,<.0,conditional statement
BFSdist,0.0,conditional statement
BFSdist,n2.3,loop
BFSdist,dist.1,loop
BFSdist,=.3,loop
BFSdist,n.3,loop
BFSdist,dist.2,loop
BFSdist,+.0,loop
BFSdist,1.0,loop
BFSdist,indirConn.1,loop
BFSdist,n2.4,loop
BFSdist,dist.3,loop
BFSdist,++.0,loop
BFSdist,// important add adds to the end of the list.200,comment
BFSdist,ToDo.1,loop
BFSdist,add.0,loop
BFSdist,n2.5,loop
BFSdist,if.1,conditional statement
BFSdist,ToDo.2,conditional statement
BFSdist,isEmpty.0,conditional statement
BFSdist,n2.6,conditional block
BFSdist,=.4,conditional block
BFSdist,Node.2,conditional block
BFSdist,ToDo.3,conditional block
BFSdist,remove.0,conditional block
BFSdist,0.1,conditional block
BFSdist,BFSdist.1,conditional block
BFSdist,n2.7,conditional block
BFSdist,ToDo.4,conditional block
BFSdist,indirConn.2,conditional block
appendDeclarations,public.0,function declaration
appendDeclarations,void.0,function declaration
appendDeclarations,appendDeclarations.0,function declaration
appendDeclarations,LaTeXDocumentPortion.0,parameter
appendDeclarations,pack.0,parameter
appendDeclarations,LaTeXDocumentPortion.1,parameter
appendDeclarations,decl.0,parameter
appendDeclarations,if.0,conditional statement
appendDeclarations,bContainsEndnotes.0,conditional statement
appendDeclarations,pack.1,conditional block
appendDeclarations,append.0,conditional block
appendDeclarations,"""""""\\usepackage{endnotes}"""".0""","""""""\\usepackage{endnotes}"""".0"""
appendDeclarations,).0,).0
appendDeclarations,nl.0,conditional block
appendDeclarations,if.1,conditional statement
appendDeclarations,bContainsFootnotes.0,conditional statement
appendDeclarations,convertFootnotesConfiguration.0,conditional block
appendDeclarations,decl.1,conditional block
appendDeclarations,if.2,conditional statement
appendDeclarations,bContainsEndnotes.1,conditional statement
appendDeclarations,convertEndnotesConfiguration.0,conditional block
appendDeclarations,decl.2,conditional block
testNegativeParseCases,public.0,function declaration
testNegativeParseCases,void.0,function declaration
testNegativeParseCases,testNegativeParseCases.0,function declaration
testNegativeParseCases,verbose.0,externally defined variable or function
testNegativeParseCases,"""""""--->Negative parse tests START"""".100""","""""""--->Negative parse tests START"""".100"""
testNegativeParseCases,for.0,loop
testNegativeParseCases,int.0,loop
testNegativeParseCases,i.0,loop
testNegativeParseCases,=.0,loop
testNegativeParseCases,0.0,loop
testNegativeParseCases,i.1,conditional statement
testNegativeParseCases,<.0,conditional statement
testNegativeParseCases,negativeParseTests.0,conditional statement
testNegativeParseCases,length.0,conditional statement
testNegativeParseCases,i.2,loop
testNegativeParseCases,parseFilter.0,loop
testNegativeParseCases,negativeParseTests.1,loop
testNegativeParseCases,i.3,loop
testNegativeParseCases,FALSE.0,loop
testNegativeParseCases,// This used to fail until the parser was rewritten with the stack.200,comment
testNegativeParseCases,// stuff so that it can clean up partially parsed expression trees..201,comment
testNegativeParseCases,checkDelete.0,externally defined variable or function
go,public.0,function declaration
go,void.0,function declaration
go,go.0,function declaration
go,String.0,parameter
go,theUserName.0,parameter
go,try.0,exception handling
go,new.0,operator
go,ChatUI.0,external class
go,MessageInputReceiver.0,argument
go,this.0,argument
go,theUserName.1,argument
go,// shake hands.200,comment
go,writer.0,function call
go,println.0,function call
go,theUserName.2,argument
go,writer.1,function call
go,flush.0,externally defined variable or function
go,// OK means init with server went well.201,comment
go,if.0,conditional statement
go,reader.0,conditional statement
go,readLine.0,conditional statement
go,equals.0,conditional statement
go,"""""""OK"""".0""","""""""OK"""".0"""
go,initialized.0,conditional block
go,=.0,conditional block
go,TRUE.0,conditional block
go,readChat.0,conditional block
go,else.0,conditional statement
go,bailOut.0,conditional block
go,new.1,conditional block
go,IOException.0,conditional block
go,"""""""handshake failed"""".100""","""""""handshake failed"""".100"""
go,catch.0,exception handling
go,IOException.1,parameter
go,ioe.0,parameter
go,bailOut.1,externally defined variable or function
go,ioe.1,argument
go,catch.1,exception handling
go,Exception.0,parameter
go,e.0,parameter
go,bailOut.2,externally defined variable or function
go,e.1,argument
getImageWithSource,public.0,function declaration
getImageWithSource,WebImage.0,function declaration
getImageWithSource,getImageWithSource.0,function declaration
getImageWithSource,String.0,parameter
getImageWithSource,source.0,parameter
getImageWithSource,WebImage.1,variable declaration
getImageWithSource,images.0,variable declaration
getImageWithSource,=.0,variable declaration
getImageWithSource,getImages.0,variable declaration
getImageWithSource,for.0,loop
getImageWithSource,int.0,loop
getImageWithSource,i.0,loop
getImageWithSource,=.1,loop
getImageWithSource,0.0,loop
getImageWithSource,i.1,conditional statement
getImageWithSource,<.0,conditional statement
getImageWithSource,images.1,conditional statement
getImageWithSource,length.0,conditional statement
getImageWithSource,i.2,loop
getImageWithSource,if.0,conditional statement
getImageWithSource,HttpUnitUtils.0,conditional statement
getImageWithSource,matches.0,conditional statement
getImageWithSource,source.1,conditional statement
getImageWithSource,images.2,conditional statement
getImageWithSource,i.3,conditional statement
getImageWithSource,].0,].0
getImageWithSource,getSource.0,conditional statement
getImageWithSource,return.0,return
getImageWithSource,images.3,return
getImageWithSource,i.4,return
getImageWithSource,return.1,return
getImageWithSource,nan.0,return
test,public.0,function declaration
test,void.0,function declaration
test,test_10_bug2689872.0,function declaration
test,throws.0,exception handling
test,Exception.0,exception handling
test,E.0,variable declaration
test,con.0,variable declaration
test,=.0,variable declaration
test,getGeneric.0,variable declaration
test,createElement.0,variable declaration
test,"""""""elt"""".0""","""""""elt"""".0"""
test,getGeneric.1,function call
test,addPredicates.0,function call
test,con.1,argument
test,makeSList.0,argument
test,"""""""A1"""".0""","""""""A1"""".0"""
test,makeSList.1,argument
test,"""""""0/=1"""".0""","""""""0/=1"""".0"""
test,FALSE.0,argument
test,getGeneric.2,function call
test,save.0,function call
test,con.2,argument
test,runBuilder.0,function call
test,SCE.0,variable declaration
test,file.0,variable declaration
test,=.1,variable declaration
test,getGeneric.3,variable declaration
test,getSCElement.0,variable declaration
test,con.3,variable declaration
test,getGeneric.4,function call
test,containsPredicates.0,function call
test,file.1,argument
test,emptyEnv.0,argument
